time,disconnect,reconnect,scanner_start,scanner_stop,scan_trigger
637.1405568122864,0,0,0,0,1
642.9664278030396,0,0,0,0,1
648.7349009513855,0,0,0,0,1
654.4876618385315,0,0,0,0,1
660.2609980106354,0,0,0,0,1
666.0288188457489,0,0,0,0,1
671.8289289474487,0,0,0,0,1
677.6212549209595,0,0,0,0,1
683.3972489833832,0,0,0,0,1
689.1607229709625,0,0,0,0,1
694.9200568199158,0,0,0,0,1
701.1910009384155,0,0,0,0,1
707.0008540153503,0,0,0,0,1
712.7422919273376,0,0,0,0,1
718.5008029937744,0,0,0,0,1
724.2682089805603,0,0,0,0,1
730.065582036972,0,0,0,0,1
735.8302040100098,0,0,0,0,1
741.572765827179,0,0,0,0,1
747.3732948303223,0,0,0,0,1
753.2254168987274,0,0,0,0,1
759.0167410373688,0,0,0,0,1
765.3830738067627,0,0,0,0,1
771.1558718681335,0,0,0,0,1
776.9197659492493,0,0,0,0,1
782.7109558582306,0,0,0,0,1
788.5289850234985,0,0,0,0,1
794.2870299816132,0,0,0,0,1
800.6021149158478,0,0,0,0,1
806.3611509799957,0,0,0,0,1
812.1190869808197,0,0,0,0,1
817.9170138835907,0,0,0,0,1
823.74977684021,0,0,0,0,1
829.563992023468,0,0,0,0,1
835.386106967926,0,0,0,0,1
841.3125970363617,0,0,0,0,1
847.1728389263153,0,0,0,0,1
852.953626871109,0,0,0,0,1
858.7092719078064,0,0,0,0,1
864.5105288028717,0,0,0,0,1
870.3135049343109,0,0,0,0,1
876.0608909130096,0,0,0,0,1
881.8805058002472,0,0,0,0,1
887.6605799198151,0,0,0,0,1
893.4444768428802,0,0,0,0,1
899.7892889976501,0,0,0,0,1
905.6367168426514,0,0,0,0,1
911.4450948238373,0,0,0,0,1
917.2529180049896,0,0,0,0,1
923.0080618858337,0,0,0,0,1
928.8792819976807,0,0,0,0,1
934.826581954956,0,0,0,0,1
940.6281018257141,0,0,0,0,1
946.473963022232,0,0,0,0,1
952.4124829769135,0,0,0,0,1
958.1729679107666,0,0,0,0,1
963.9273638725281,0,0,0,0,1
969.6798028945923,0,0,0,0,1
975.4445838928223,0,0,0,0,1
981.2787549495697,0,0,0,0,1
987.0793240070343,0,0,0,0,1
992.8687980175018,0,0,0,0,1
998.7106919288635,0,0,0,0,1
1004.4651880264282,0,0,0,0,1
1010.4652059078217,0,0,0,0,1
1016.3547518253326,0,0,0,0,1
1022.2730739116669,0,0,0,0,1
1028.0569908618927,0,0,0,0,1
1034.1100640296936,0,0,0,0,1
1039.920490026474,0,0,0,0,1
1045.7294340133667,0,0,0,0,1
1051.514123916626,0,0,0,0,1
1057.267315864563,0,0,0,0,1
1063.0842130184174,0,0,0,0,1
1068.8288118839264,0,0,0,0,1
1074.561408996582,0,0,0,0,1
1074.9412698745728,0,1,0,0,0
1078.7492768764496,0,2,0,0,0
1078.7494838237762,0,0,0,1,0
1275.3812448978424,1,0,0,0,0
1283.1708178520203,2,0,0,0,0
1284.174558877945,0,0,1,0,0
1286.177981853485,0,0,0,0,1
1292.0111629962921,0,0,0,0,1
1297.8201098442078,0,0,0,0,1
1303.5689749717712,0,0,0,0,1
1309.3327069282532,0,0,0,0,1
1315.230085849762,0,0,0,0,1
1321.3469948768616,0,0,0,0,1
1327.2102608680725,0,0,0,0,1
1332.9885878562927,0,0,0,0,1
1339.1123428344727,0,0,0,0,1
1344.880928993225,0,0,0,0,1
1351.0728468894958,0,0,0,0,1
1356.8392169475555,0,0,0,0,1
1362.6007499694824,0,0,0,0,1
1368.365229845047,0,0,0,0,1
1374.1090478897095,0,0,0,0,1
1379.8994719982147,0,0,0,0,1
1385.6706268787384,0,0,0,0,1
1391.6327350139618,0,0,0,0,1
1397.3942308425903,0,0,0,0,1
1403.1526548862457,0,0,0,0,1
1409.014997959137,0,0,0,0,1
1414.7607469558716,0,0,0,0,1
1420.596617937088,0,0,0,0,1
1426.4280350208282,0,0,0,0,1
1432.2391738891602,0,0,0,0,1
1438.0170829296112,0,0,0,0,1
1443.7927939891815,0,0,0,0,1
1449.5398468971252,0,0,0,0,1
1455.38516497612,0,0,0,0,1
1461.154245853424,0,0,0,0,1
1466.9061048030853,0,0,0,0,1
1472.6673970222473,0,0,0,0,1
1478.4411239624023,0,0,0,0,1
1484.400209903717,0,0,0,0,1
1490.3795368671417,0,0,0,0,1
1496.3560359477997,0,0,0,0,1
1502.113217830658,0,0,0,0,1
1507.8606538772583,0,0,0,0,1
1513.6267158985138,0,0,0,0,1
1519.414708852768,0,0,0,0,1
1525.2805738449097,0,0,0,0,1
1531.0673668384552,0,0,0,0,1
1536.8246068954468,0,0,0,0,1
1542.5879080295563,0,0,0,0,1
1548.3926448822021,0,0,0,0,1
1554.1648209095001,0,0,0,0,1
1559.9407680034637,0,0,0,0,1
1565.8957920074463,0,0,0,0,1
1571.670091867447,0,0,0,0,1
1577.4276838302612,0,0,0,0,1
1583.2128109931946,0,0,0,0,1
1589.0084688663483,0,0,0,0,1
1594.7615358829498,0,0,0,0,1
1600.7333920001984,0,0,0,0,1
1606.64040184021,0,0,0,0,1
1612.7228758335114,0,0,0,0,1
1618.8603768348694,0,0,0,0,1
1624.7264139652252,0,0,0,0,1
1630.7566180229187,0,0,0,0,1
1636.548714876175,0,0,0,0,1
1642.4196529388428,0,0,0,0,1
1648.165603876114,0,0,0,0,1
1654.1207180023193,0,0,0,0,1
1660.1269319057465,0,0,0,0,1
1665.9181280136108,0,0,0,0,1
1671.6994848251343,0,0,0,0,1
1677.4804270267487,0,0,0,0,1
1683.33846783638,0,0,0,0,1
1689.134449005127,0,0,0,0,1
1694.954661846161,0,0,0,0,1
1700.7408728599548,0,0,0,0,1
1706.5285019874573,0,0,0,0,1
1712.2927649021149,0,0,0,0,1
1718.0331809520721,0,0,0,0,1
1723.7762830257416,0,0,0,0,1
1729.524766921997,0,0,0,0,1
1735.3647999763489,0,0,0,0,1
1741.1730098724365,0,0,0,0,1
1746.9129328727722,0,0,0,0,1
